The staff were friendly, but the food just wasn't that great.	staff#-1	food#1
There are no vegetarian items on the menu, but when I requested that the chef make something meat-free for me, he came through with a dish just as delicious and pretty as those my friends were eating.	menu#0	staff#1	food#1
To be honest, it cost $95 for two adults and a kid (including only two beers for the adults), and the only things worth eating were the raw oysters, information about which the staff was not too sure.	food#0	staff#-1
Our oh-so-chic waitress obstained from half the items on the menu (give me a break) so she couldn't make subjective recommendations.	staff#-1	menu#0
The place is small, the host was friendly and communicative -- we had to wait 45 minutes for a table but they don't take reservations and clearly it's a popular spot.	place#-1	miscellaneous#0
Upon his arrival the staff checked in his bags and put them in the storage room, but when my bf asked for a check-in ticket, the host refused to give one and threw the bags back at us.	staff#-1	place#0
Little Italy-style hambone performances by the waiters (actually saying fugettaboutit 4 times during specials) was embarassing and did nothing to hide the fact of of being charged for 4 bottles of wine when we only ordered 3.	staff#-1	food#0
The best dish is not listed on their menu - it is a special - the flat pasta with truffle mushroom sauce.	food#1	menu#0
The waiter recommended I choose a bottle for the entire meal.	staff#-1	food#0
when our server accidentally spilled some wine at our table, he cleaned it up offered us another glass right away.	staff#1	food#0	miscellaneous#0
The waiter was knowledgable about the menu and spirits, and guided me to all the right items to order given my budget and occasion.	staff#1	menu#0
The small shrimp were dry and rubbery and when I sent the dish back to the kitchen, the waitress returned saying that they use 'frozen shrimp so that is wny they have that texture.	food#-1	place#0	staff#-1
After the waiter finally took our order and gave us our food he never came back.	staff#-1	food#0
Even though we complained several times, they brought us the bill before dessert and the manager came to our table to mention he was closing the place for the night.	price#0	food#0	staff#-1	miscellaneous#0
While getting a reservation upstairs can be a pain, stopping by on Saturday night for a dinner by the window is a fun way to experience Babbo without the long term planning.	miscellaneous#0	food#1
We went at 1 am, we got food, fast service and Excellent drinks.	food#0	service#1
I have been going to this restaurant for years, in the past the service was average and the food inconsistant.	service#0	food#-1
Service has improved drastically from the old days, you are now seated by a hostess instead of standing behind a nearby table waiting for them to finish.	service#1	staff#0
Paying that high price, I could have dined at other places with better food and service.	price#-1	food#1
Upon explaining, the waiter confronted us as we left and spewed a stream of profanities at us as we walked out the door.	staff#-1	miscellaneous#0
Everything from the salmon dip at the bar (while waiting for our table) to the dessert was perfect.	food#1	place#0
The dinner lasted about 3 hours, that waiter continued to refill our water even though we finished the whole meal(including desserts) an hour and half before.	food#0	staff#-1
Setting aside the interminable wait for food, the cheese omelet opened up on the way from the kitchen to the table so that when it arrived, it looked like a large yellow pancake with a slab of uncooked cheese sitting in the middle.	service#-1	food#1	miscellaneous#0
the filet came out and was absolutely delicious, on a bed of julienned vegetables in a balsamic vinagarette sauce.	miscellaneous#1	food#0
The owner and staff are all Japanese as well and that adds to the entire ambiance.	staff#0	ambience#1
There was live music at the bar, which made our wait for a table wonderful (we didn't have reservations).	ambience#1	place#0
We were not offered the dessert menu and that waiter was so rude!~ I was very offended after a good meal.	menu#0	staff#-1
I'm sorry, but the prices at Boi are outrageous for this type of cuisine.	price#-1	food#0
After the appetizers, which were the only saving grace (BBQ chips, spinach, fried bread), the servers descending and without asking started taking our plates away.	food#0	staff#-1
There isn't a huge selection of food, but there's something on the menu for everyone to really enjoy.	food#-1	menu#0
The waitress gave us attitude because we orderred the price fix and not the regular menu.	staff#-1	price#0	menu#0
The waiter made a huge production over what order he should deliver the food, as we all agreed the miso should be eaten with the sushi to aid digestion.	staff#1	food#0
Would go back when I was ordering off the regular menu and give the steak a try.	menu#0	food#1
Once we'd finished eating, it was another 15 minutes before we saw someone who would bring us the check - and after running my credit card, the waitress had the audacity to write cash only in the tip portion of the receipt!	price#0	staff#-1
The Scene You'll have to knock to enter this hidden dining room, a luxe windowless space featuring four wall-sized murals depicting famous landmarks throughout the seasons, as well as a handful of finery-laden tables.	miscellaneous#0	place#1
If you consider throwing food at your when they remember good service, then go for it.	food#0	service#1
While they adhere to a certain traditionality in serving their teas; eg: samovar for the russian, chinese tea sets for the green, the food labours under no such restrictions and there is nothing ordinary on the menu.	service#0	food#0	menu#-1
The worst service I have ever had - entered the restaurant and waited at the door for 5 minutes before deciding to push our way past the extremely small bar to find a waitress.	service#-1	place#-1	staff#0
Hostess finally brought it, saying if we wanted dessert, we could move to another table.	staff#-1	food#0
The owner promised my party a table and bottle service and took care of it immediately as we all arrived.	staff#1	miscellaneous#0
Ignoring the merits of the cuisine (which was par at best), I see no reason why one would pay Da Umberto prices for an okay meal and below average ambience.	price#0	food#1
